[(0.38492128252983093, 0.8291972875595093), (0.38998866081237793, 0.893944501876831), (0.375067800283432, 0.825812816619873), (0.36785614490509033, 0.8268804550170898), (0.36557698249816895, 0.8295218348503113), (0.36530765891075134, 0.8375465273857117), (0.37938395142555237, 0.889798104763031), (0.36845847964286804, 0.8636881113052368), (0.36682188510894775, 0.8498251438140869), (0.3723007142543793, 0.879112184047699), (0.36481723189353943, 0.8319258689880371), (0.39809450507164, 0.825831413269043), (0.41321346163749695, 0.8274386525154114), (0.42376062273979187, 0.8297629952430725), (0.4385150074958801, 0.8376414775848389), (0.40402358770370483, 0.8897855877876282), (0.4269447326660156, 0.8635416030883789), (0.43400904536247253, 0.8497329354286194), (0.41652169823646545, 0.8790361881256104), (0.43297815322875977, 0.8318510055541992)]
[(0.4084087014198303, 0.8359770774841309), (0.4141446053981781, 0.8893028497695923), (0.3985494375228882, 0.8330946564674377), (0.39043423533439636, 0.8345564603805542), (0.38659441471099854, 0.8368438482284546), (0.3842603266239166, 0.843076229095459), (0.4039822220802307, 0.8863157033920288), (0.3904109001159668, 0.8649382591247559), (0.38706958293914795, 0.8535134792327881), (0.39604949951171875, 0.8776863217353821), (0.3842170834541321, 0.8386524319648743), (0.42043226957321167, 0.8324627876281738), (0.43414241075515747, 0.8331171870231628), (0.44394269585609436, 0.8340317010879517), (0.4568934440612793, 0.8384793996810913), (0.4260353446006775, 0.885773777961731), (0.4462741017341614, 0.861957848072052), (0.45265820622444153, 0.8491843342781067), (0.4369920492172241, 0.8760786652565002), (0.45242610573768616, 0.8345004320144653)]
[(0.3975875973701477, 0.8316002488136292), (0.40284040570259094, 0.8876742720603943), (0.38881218433380127, 0.8284254670143127), (0.38235247135162354, 0.8303546905517578), (0.3799356520175934, 0.8333657383918762), (0.3794173002243042, 0.8412070274353027), (0.39371737837791443, 0.8841807842254639), (0.3830742835998535, 0.8627132177352905), (0.3811834752559662, 0.8514015078544617), (0.3871537148952484, 0.875362753868103), (0.3788478374481201, 0.8360562324523926), (0.4093697667121887, 0.8288522362709045), (0.42335033416748047, 0.830948531627655), (0.4336682856082916, 0.8332182168960571), (0.447334349155426, 0.8396221995353699), (0.4147534668445587, 0.8848698735237122), (0.4360029995441437, 0.8624710440635681), (0.44284138083457947, 0.8501762747764587), (0.42601901292800903, 0.8758339881896973), (0.4425428509712219, 0.8348023891448975)]
[(0.40626874566078186, 0.8407098054885864), (0.4136274755001068, 0.8908485770225525), (0.397895872592926, 0.8375887870788574), (0.3919713497161865, 0.8388503193855286), (0.39001330733299255, 0.8411763310432434), (0.3900393545627594, 0.8474133014678955), (0.4048060178756714, 0.8877208232879639), (0.3941373825073242, 0.8673229217529297), (0.39197397232055664, 0.8568423390388489), (0.39835497736930847, 0.8793996572494507), (0.3892425000667572, 0.8431209921836853), (0.41740745306015015, 0.8374608755111694), (0.43099942803382874, 0.8382792472839355), (0.4411599934101105, 0.8390880823135376), (0.45474183559417725, 0.8428158760070801), (0.42473360896110535, 0.8877749443054199), (0.44442644715309143, 0.86509770154953), (0.4506654143333435, 0.8528821468353271), (0.43527865409851074, 0.8785619139671326), (0.4499439299106598, 0.8391898274421692)]
[(0.406044602394104, 0.8379895687103271), (0.41208338737487793, 0.8884959816932678), (0.3974186182022095, 0.8348197937011719), (0.3909873068332672, 0.836611807346344), (0.3885014057159424, 0.8394954204559326), (0.3879261016845703, 0.8461611866950989), (0.40307414531707764, 0.8853694200515747), (0.39202970266342163, 0.8653173446655273), (0.38982638716697693, 0.8552016615867615), (0.39639151096343994, 0.8771398067474365), (0.3873429298400879, 0.8417614698410034), (0.4172942638397217, 0.834933876991272), (0.4307991862297058, 0.8365542888641357), (0.4408121109008789, 0.8382301926612854), (0.45389699935913086, 0.8430817723274231), (0.4233976900577545, 0.8856902122497559), (0.4433952569961548, 0.8640329837799072), (0.4497474730014801, 0.8525456786155701), (0.43411508202552795, 0.8769258260726929), (0.4493492841720581, 0.8391048908233643)]
[(0.41052156686782837, 0.8353195786476135), (0.41567614674568176, 0.884525716304779), (0.4015786647796631, 0.8324018120765686), (0.3946303427219391, 0.8345263600349426), (0.3916654884815216, 0.8374925851821899), (0.3903808295726776, 0.8439955711364746), (0.40647923946380615, 0.8815558552742004), (0.3948586881160736, 0.8624913692474365), (0.3924223482608795, 0.8526811599731445), (0.39953935146331787, 0.8737507462501526), (0.3900362551212311, 0.8398110866546631), (0.4218699634075165, 0.8323460817337036), (0.4351378083229065, 0.8340920805931091), (0.4448077082633972, 0.8359541893005371), (0.4573236107826233, 0.8409171104431152), (0.4268612563610077, 0.881665050983429), (0.4467511773109436, 0.8609342575073242), (0.4531245529651642, 0.8498942852020264), (0.4374496638774872, 0.8733017444610596), (0.45302918553352356, 0.8370798230171204)]
[(0.4004228711128235, 0.8315410614013672), (0.4065093398094177, 0.8851397633552551), (0.39165064692497253, 0.8290404081344604), (0.3853529393672943, 0.8318563103675842), (0.3829546272754669, 0.8356037735939026), (0.38332152366638184, 0.8432188034057617), (0.3975500464439392, 0.8822178244590759), (0.3868772089481354, 0.8626267910003662), (0.38502153754234314, 0.8524232506752014), (0.3910246193408966, 0.8742262721061707), (0.3821687698364258, 0.8386146426200867), (0.41213512420654297, 0.8287916779518127), (0.4264107644557953, 0.8315081596374512), (0.4369764029979706, 0.8338902592658997), (0.45063790678977966, 0.8398520946502686), (0.4182157814502716, 0.8821816444396973), (0.43933188915252686, 0.8607214689254761), (0.4461668133735657, 0.8492472171783447), (0.42938199639320374, 0.8735334873199463), (0.4459284245967865, 0.8355224132537842)]
[(0.40928542613983154, 0.8271130323410034), (0.4138534665107727, 0.8808435201644897), (0.39972904324531555, 0.8248765468597412), (0.3918823301792145, 0.8280823826789856), (0.3880596458911896, 0.8318514227867126), (0.38599106669425964, 0.8399644494056702), (0.4042273163795471, 0.8783248662948608), (0.39130115509033203, 0.859419584274292), (0.38843417167663574, 0.849326491355896), (0.39661508798599243, 0.8706985116004944), (0.3858316242694855, 0.8350844979286194), (0.42107561230659485, 0.8241403698921204), (0.43469950556755066, 0.8265596628189087), (0.4444371163845062, 0.8289241194725037), (0.456511527299881, 0.8351590037345886), (0.4254150390625, 0.877640962600708), (0.44574180245399475, 0.8561290502548218), (0.45216038823127747, 0.8447202444076538), (0.43628716468811035, 0.8688918352127075), (0.45253729820251465, 0.830624520778656)]
[(0.41924282908439636, 0.8224624395370483), (0.4238104522228241, 0.884971559047699), (0.4088212251663208, 0.8204315304756165), (0.4000343382358551, 0.8238623142242432), (0.39553600549697876, 0.82756108045578), (0.3922067880630493, 0.837192714214325), (0.41298332810401917, 0.8822306990623474), (0.3984512388706207, 0.8607524633407593), (0.3950585424900055, 0.8484975695610046), (0.404508501291275, 0.873623788356781), (0.39262592792510986, 0.831127405166626), (0.43141797184944153, 0.8191264271736145), (0.44489991664886475, 0.8207124471664429), (0.45423269271850586, 0.8230669498443604), (0.46622422337532043, 0.8307672739028931), (0.4360330104827881, 0.8808074593544006), (0.456196665763855, 0.8559743762016296), (0.46223199367523193, 0.8424381613731384), (0.44699254631996155, 0.8706423044204712), (0.4621233642101288, 0.8252021074295044)]
[(0.42173901200294495, 0.8166022896766663), (0.427761971950531, 0.888400673866272), (0.41066184639930725, 0.8151376247406006), (0.4015040099620819, 0.8194203972816467), (0.39727547764778137, 0.8239032626152039), (0.3939042091369629, 0.8364882469177246), (0.4159393608570099, 0.8859178423881531), (0.4005449414253235, 0.8630954027175903), (0.39696139097213745, 0.8494529128074646), (0.4068954885005951, 0.8769739866256714), (0.3944781720638275, 0.8285268545150757), (0.43442368507385254, 0.8124285340309143), (0.4484049379825592, 0.8132296204566956), (0.4577640891075134, 0.8156750202178955), (0.4702525734901428, 0.8255536556243896), (0.4406621754169464, 0.8830575346946716), (0.4608154296875, 0.8546923995018005), (0.4665582776069641, 0.8392656445503235), (0.45180749893188477, 0.8712257742881775), (0.46573370695114136, 0.818410336971283)]
