[(0.421487, 0.752857), (0.429185, 0.827021), (0.407972, 0.753218), (0.395569, 0.766777), (0.387495, 0.778319), (0.378112, 0.796718), (0.415812, 0.829716), (0.391738, 0.815581), (0.383821, 0.806124), (0.403025, 0.82532), (0.381457, 0.78777), (0.433037, 0.74427), (0.44522, 0.748412), (0.453167, 0.754301), (0.462292, 0.766422), (0.44092, 0.819551), (0.456308, 0.790491), (0.460043, 0.777642), (0.450032, 0.806387), (0.458896, 0.759671)]
[(0.419427, 0.767795), (0.425169, 0.832774), (0.405293, 0.769575), (0.391867, 0.784057), (0.382698, 0.796249), (0.370977, 0.815765), (0.411778, 0.83612), (0.386725, 0.827164), (0.377793, 0.821718), (0.398581, 0.833437), (0.37541, 0.806437), (0.431013, 0.759642), (0.442982, 0.763736), (0.450225, 0.770305), (0.457301, 0.782791), (0.436877, 0.825413), (0.451214, 0.800435), (0.454862, 0.791008), (0.445477, 0.813466), (0.454833, 0.776232)]
[(0.4244, 0.791404), (0.432517, 0.850693), (0.409608, 0.794126), (0.395452, 0.808754), (0.385852, 0.822049), (0.373988, 0.843883), (0.418537, 0.854343), (0.391818, 0.850167), (0.381843, 0.847632), (0.404628, 0.85345), (0.37826, 0.833644), (0.436265, 0.783702), (0.449308, 0.786959), (0.457635, 0.793637), (0.465867, 0.808238), (0.444568, 0.84357), (0.459596, 0.823133), (0.463479, 0.815393), (0.453481, 0.833581), (0.463193, 0.800444)]
[(0.406872, 0.836624), (0.416297, 0.881899), (0.393345, 0.837912), (0.383226, 0.847091), (0.377469, 0.855305), (0.371332, 0.869031), (0.403805, 0.884171), (0.383079, 0.877996), (0.376537, 0.873739), (0.392501, 0.882432), (0.373405, 0.862401), (0.420271, 0.828558), (0.436018, 0.829055), (0.446762, 0.831328), (0.46019, 0.837126), (0.42995, 0.8754), (0.450548, 0.853888), (0.456355, 0.844833), (0.441572, 0.865406), (0.454893, 0.833602)]
[(0.409383, 0.853914), (0.415459, 0.894496), (0.396031, 0.852855), (0.385714, 0.857976), (0.379689, 0.86241), (0.372558, 0.870357), (0.402919, 0.894474), (0.382998, 0.882726), (0.377149, 0.876316), (0.391826, 0.890013), (0.375378, 0.866337), (0.423106, 0.847501), (0.437946, 0.847829), (0.447661, 0.849068), (0.459794, 0.852199), (0.429115, 0.889549), (0.449933, 0.868765), (0.455743, 0.859742), (0.44088, 0.880145), (0.4549, 0.850187)]
[(0.412315, 0.8516), (0.414953, 0.889772), (0.400333, 0.848657), (0.390336, 0.852066), (0.38424, 0.855213), (0.376528, 0.861276), (0.40382, 0.888409), (0.385897, 0.875057), (0.38061, 0.867851), (0.393886, 0.883161), (0.37977, 0.858012), (0.424604, 0.846815), (0.436902, 0.848551), (0.444699, 0.850694), (0.454375, 0.855107), (0.42674, 0.88671), (0.445184, 0.869815), (0.450505, 0.861924), (0.437088, 0.87944), (0.45041, 0.852579)]
[(0.412998, 0.84277), (0.414605, 0.879306), (0.401478, 0.838702), (0.391524, 0.840992), (0.385354, 0.843363), (0.377478, 0.848449), (0.403999, 0.877313), (0.38691, 0.863192), (0.381669, 0.855504), (0.394594, 0.87167), (0.380811, 0.845568), (0.424542, 0.838269), (0.435683, 0.840132), (0.442784, 0.842179), (0.451667, 0.846689), (0.425451, 0.876873), (0.442638, 0.861457), (0.447809, 0.853667), (0.435048, 0.870481), (0.448015, 0.844111)]
[(0.413135, 0.839966), (0.414789, 0.87864), (0.401329, 0.835369), (0.391039, 0.837491), (0.384679, 0.839689), (0.37651, 0.844751), (0.403934, 0.876263), (0.386414, 0.860642), (0.380951, 0.852334), (0.39429, 0.869936), (0.379967, 0.841805), (0.425014, 0.835048), (0.436495, 0.836893), (0.443749, 0.838848), (0.452775, 0.843265), (0.425853, 0.875949), (0.443418, 0.859095), (0.448741, 0.850731), (0.435663, 0.868917), (0.449086, 0.840692)]
[(0.406048, 0.833204), (0.407821, 0.871227), (0.394095, 0.828901), (0.383633, 0.831285), (0.377054, 0.833934), (0.368878, 0.840301), (0.397105, 0.86901), (0.379255, 0.854713), (0.373639, 0.847285), (0.387347, 0.863161), (0.372229, 0.836783), (0.418223, 0.829027), (0.43001, 0.83153), (0.437416, 0.834274), (0.446221, 0.839995), (0.419034, 0.868893), (0.43669, 0.853662), (0.442068, 0.846548), (0.428939, 0.862419), (0.442807, 0.836926)]
[(0.41022, 0.839665), (0.412799, 0.882281), (0.397764, 0.83558), (0.387221, 0.83899), (0.380777, 0.842347), (0.372763, 0.849489), (0.401514, 0.880195), (0.383067, 0.864838), (0.377396, 0.856856), (0.391343, 0.873977), (0.37602, 0.845625), (0.42292, 0.83466), (0.435592, 0.837379), (0.443579, 0.840362), (0.453315, 0.846348), (0.424843, 0.879375), (0.443565, 0.86183), (0.449111, 0.853633), (0.435384, 0.871875), (0.449432, 0.843157)]
