[(0.5035607218742371, 0.7106653451919556), (0.5085495114326477, 0.7126609086990356), (0.4704587161540985, 0.37000590562820435), (0.5232422351837158, 0.6329745650291443), (0.5163456201553345, 0.39919936656951904), (0.5161497592926025, 0.380432665348053), (0.5043923258781433, 0.2908798158168793), (0.45887452363967896, 0.3426060974597931), (0.5121031999588013, 0.3374607563018799), (0.4539002478122711, 0.38576287031173706), (0.4407089650630951, 0.3659614026546478), (0.5419729351997375, 0.7117539644241333), (0.5297498106956482, 0.7116385102272034), (0.520052969455719, 0.7107760310173035), (0.5340248942375183, 0.6449118852615356), (0.5063362717628479, 0.7121576070785522), (0.5116530060768127, 0.7186104655265808), (0.5094899535179138, 0.7116247415542603), (0.5405742526054382, 0.6391496658325195), (0.5231004357337952, 0.7147455215454102), (0.5314858555793762, 0.7177976369857788), (0.5410072803497314, 0.7207275629043579), (0.5323226451873779, 0.7729672789573669), (0.5369130373001099, 0.7569019794464111), (0.5387654304504395, 0.7458323836326599), (0.5400943160057068, 0.7350929975509644), (0.5408154726028442, 0.727777898311615)]
[(0.512606143951416, 0.7176401019096375), (0.5176159739494324, 0.7180516123771667), (0.4711877107620239, 0.3876875042915344), (0.5321837663650513, 0.6358134746551514), (0.516822099685669, 0.4012570381164551), (0.515717089176178, 0.3828693628311157), (0.49990347027778625, 0.305428683757782), (0.4570775032043457, 0.3661697506904602), (0.5095388889312744, 0.3461892902851105), (0.45484596490859985, 0.4087284207344055), (0.4390541911125183, 0.3948107957839966), (0.552910566329956, 0.711654543876648), (0.5400354862213135, 0.7142952084541321), (0.5297768712043762, 0.7150283455848694), (0.5433687567710876, 0.6453810334205627), (0.5153130292892456, 0.7181683778762817), (0.5212929844856262, 0.7233853340148926), (0.5185338854789734, 0.7170729041099548), (0.5512411594390869, 0.6381645798683167), (0.5324935913085938, 0.7180691957473755), (0.5413835048675537, 0.7197961807250977), (0.551501452922821, 0.7209460139274597), (0.545474648475647, 0.7758161425590515), (0.5496490001678467, 0.7561691403388977), (0.5511329770088196, 0.7439905405044556), (0.5519396066665649, 0.7327976226806641), (0.5521061420440674, 0.7253726124763489)]
[(0.5200583338737488, 0.7036117315292358), (0.5251553058624268, 0.702963650226593), (0.4663558900356293, 0.38667893409729004), (0.5374487638473511, 0.617219090461731), (0.5136591792106628, 0.39250004291534424), (0.5117765665054321, 0.3740239143371582), (0.49278950691223145, 0.3027501404285431), (0.4500819444656372, 0.3702165484428406), (0.504183828830719, 0.3400290608406067), (0.449832558631897, 0.4118947982788086), (0.4319089949131012, 0.4036606252193451), (0.5598264932632446, 0.6880921125411987), (0.5468096733093262, 0.6935259699821472), (0.5364269614219666, 0.6968485116958618), (0.5493974685668945, 0.6246234178543091), (0.5228235125541687, 0.703532338142395), (0.5290783047676086, 0.7077547311782837), (0.5259220004081726, 0.7023001313209534), (0.5572113990783691, 0.6149486303329468), (0.5393965840339661, 0.6999005675315857), (0.5483964085578918, 0.6996229887008667), (0.558713436126709, 0.6992241740226746), (0.5554868578910828, 0.7585233449935913), (0.5587515234947205, 0.7363478541374207), (0.5596427917480469, 0.7232820391654968), (0.5599791407585144, 0.7117689847946167), (0.5598479509353638, 0.7045766711235046)]
[(0.5063278675079346, 0.7074216604232788), (0.5112141370773315, 0.7064985036849976), (0.46201661229133606, 0.3961692452430725), (0.5170948505401611, 0.6191309690475464), (0.5029297471046448, 0.4034227728843689), (0.5012285113334656, 0.38527995347976685), (0.48662427067756653, 0.30551257729530334), (0.4485386908054352, 0.3734719157218933), (0.4953770041465759, 0.34640634059906006), (0.44778189063072205, 0.41723763942718506), (0.4328816831111908, 0.40336912870407104), (0.5371496081352234, 0.6896798014640808), (0.5267913937568665, 0.6951143741607666), (0.5187192559242249, 0.6991116404533386), (0.5273451805114746, 0.6269426941871643), (0.5088858604431152, 0.7075095176696777), (0.5134347677230835, 0.7107830047607422), (0.5121040344238281, 0.7052343487739563), (0.5328677296638489, 0.6188444495201111), (0.5222339034080505, 0.7018765211105347), (0.5289685726165771, 0.7010646462440491), (0.5371986627578735, 0.7004449367523193), (0.5339204668998718, 0.757077157497406), (0.5363459587097168, 0.7377103567123413), (0.5371705889701843, 0.725191056728363), (0.537868857383728, 0.7137749791145325), (0.5381925702095032, 0.7065433263778687)]
[(0.5142222046852112, 0.7061828374862671), (0.5192843675613403, 0.7053418755531311), (0.4740484356880188, 0.3936272859573364), (0.5332653522491455, 0.6180004477500916), (0.5202518105506897, 0.4009138345718384), (0.5190141201019287, 0.3826828896999359), (0.5029709339141846, 0.30270856618881226), (0.4583973288536072, 0.37071287631988525), (0.5129584670066833, 0.3438318967819214), (0.4564829468727112, 0.41486984491348267), (0.4388320744037628, 0.40074580907821655), (0.5521032810211182, 0.689136803150177), (0.5400570034980774, 0.6946845650672913), (0.5301828980445862, 0.6983909010887146), (0.544457733631134, 0.6259520053863525), (0.5169700384140015, 0.7062917947769165), (0.5223565697669983, 0.7094814777374268), (0.5200600028038025, 0.704214870929718), (0.5528321266174316, 0.6176764369010925), (0.5328171849250793, 0.7011425495147705), (0.5409610271453857, 0.7005561590194702), (0.5503964424133301, 0.7001062631607056), (0.544032633304596, 0.7558780908584595), (0.5485102534294128, 0.7361834645271301), (0.5499677658081055, 0.7236204147338867), (0.5507945418357849, 0.7122586965560913), (0.5509517192840576, 0.7051163911819458)]
[(0.5155412554740906, 0.7065415382385254), (0.5204538702964783, 0.7056550979614258), (0.4742991626262665, 0.39524051547050476), (0.5334471464157104, 0.619825541973114), (0.5193647742271423, 0.40274080634117126), (0.5180084109306335, 0.3846587538719177), (0.5018293261528015, 0.30460846424102783), (0.4588397443294525, 0.37191787362098694), (0.5118011832237244, 0.34578937292099), (0.4572497308254242, 0.4160551428794861), (0.43988168239593506, 0.40138518810272217), (0.5523103475570679, 0.6906285285949707), (0.5406756401062012, 0.6959894895553589), (0.5310691595077515, 0.6994298696517944), (0.5443235635757446, 0.6276727914810181), (0.5182088613510132, 0.7066012620925903), (0.5235847234725952, 0.7097789645195007), (0.5212188959121704, 0.7045063972473145), (0.5522449612617493, 0.619513988494873), (0.5336742401123047, 0.7020523548126221), (0.5415949821472168, 0.7016744613647461), (0.5507644414901733, 0.7012692093849182), (0.5452651977539062, 0.7553455233573914), (0.5494276881217957, 0.7360411882400513), (0.5507400035858154, 0.7237284779548645), (0.551464855670929, 0.7126013040542603), (0.5515403747558594, 0.7055317759513855)]
[(0.5207006335258484, 0.7072967886924744), (0.5255482196807861, 0.7064002752304077), (0.4792045056819916, 0.39898955821990967), (0.5410705208778381, 0.621309757232666), (0.525904655456543, 0.40647172927856445), (0.5246182084083557, 0.3883630633354187), (0.5072435140609741, 0.30878981947898865), (0.4627746343612671, 0.376025527715683), (0.5179410576820374, 0.34958770871162415), (0.4611547589302063, 0.42016398906707764), (0.44261664152145386, 0.40582871437072754), (0.5595196485519409, 0.6914316415786743), (0.5474823713302612, 0.6968944072723389), (0.5372729301452637, 0.7002741098403931), (0.5521547794342041, 0.6288474798202515), (0.52335125207901, 0.707317590713501), (0.5290594696998596, 0.7106937170028687), (0.5262386798858643, 0.705363392829895), (0.5606094598770142, 0.6203714609146118), (0.539476752281189, 0.7027425765991211), (0.5478962659835815, 0.7023212909698486), (0.5573493838310242, 0.7017441391944885), (0.5512892007827759, 0.7564579844474792), (0.5559666752815247, 0.7367950677871704), (0.5573858022689819, 0.7245451807975769), (0.5580627918243408, 0.7136696577072144), (0.5580220222473145, 0.7067132592201233)]
[(0.5165101289749146, 0.7053480744361877), (0.5213199853897095, 0.7042312622070312), (0.47421032190322876, 0.4034078121185303), (0.5352186560630798, 0.6202006936073303), (0.5189591646194458, 0.40804028511047363), (0.5175069570541382, 0.390125036239624), (0.5001580119132996, 0.3138858377933502), (0.4581184983253479, 0.3822706341743469), (0.5107486248016357, 0.3530089259147644), (0.457104355096817, 0.4255750775337219), (0.4391132593154907, 0.4131588041782379), (0.5537410974502563, 0.6879708766937256), (0.5420557260513306, 0.6938202381134033), (0.5322426557540894, 0.6976263523101807), (0.5461061000823975, 0.6273119449615479), (0.5191071629524231, 0.7052469253540039), (0.5246592164039612, 0.7083131670951843), (0.522066593170166, 0.7032030820846558), (0.5538589358329773, 0.6182087659835815), (0.5347150564193726, 0.7001544833183289), (0.5428760051727295, 0.6994373798370361), (0.5520886182785034, 0.69858717918396), (0.5474252104759216, 0.7535350322723389), (0.5512694120407104, 0.7333412766456604), (0.5523524880409241, 0.7211117148399353), (0.5529147386550903, 0.710326075553894), (0.5528932213783264, 0.7035046219825745)]
[(0.5126100778579712, 0.702712893486023), (0.5174291729927063, 0.7016294002532959), (0.4668178856372833, 0.4090937376022339), (0.5305009484291077, 0.6189236640930176), (0.51075679063797, 0.41098809242248535), (0.5089038014411926, 0.39322322607040405), (0.4912582337856293, 0.32000207901000977), (0.4513569474220276, 0.38971441984176636), (0.501892626285553, 0.35754385590553284), (0.45106688141822815, 0.4321293830871582), (0.4340967833995819, 0.4214988350868225), (0.5491834282875061, 0.6849420666694641), (0.5374690294265747, 0.6907908320426941), (0.5277604460716248, 0.6947628259658813), (0.5414226055145264, 0.6255468130111694), (0.5151758193969727, 0.7025977373123169), (0.5207712054252625, 0.7057031989097595), (0.5182167887687683, 0.7007733583450317), (0.5483483076095581, 0.6161054372787476), (0.5306840538978577, 0.6974348425865173), (0.5389062166213989, 0.6965171098709106), (0.5482114553451538, 0.6955561637878418), (0.5453673005104065, 0.7504377365112305), (0.5479491353034973, 0.7299761176109314), (0.548660397529602, 0.7179674506187439), (0.549069881439209, 0.7074093222618103), (0.5490747094154358, 0.7008253335952759)]
[(0.508659839630127, 0.7064428329467773), (0.5133515000343323, 0.7054221630096436), (0.4609278738498688, 0.41286420822143555), (0.5253093242645264, 0.6228926777839661), (0.5038453340530396, 0.4151846766471863), (0.5018489360809326, 0.3973427414894104), (0.48413798213005066, 0.32297009229660034), (0.44587618112564087, 0.3929377794265747), (0.49470457434654236, 0.3610467314720154), (0.44601374864578247, 0.43559879064559937), (0.42962658405303955, 0.4243396520614624), (0.5442034006118774, 0.6892465353012085), (0.5328986048698425, 0.694769561290741), (0.5234174132347107, 0.6985692977905273), (0.5359892249107361, 0.6296282410621643), (0.511164665222168, 0.7063851952552795), (0.516642153263092, 0.7096964120864868), (0.5141733884811401, 0.7045360207557678), (0.5423603653907776, 0.6204480528831482), (0.5263869762420654, 0.7011426687240601), (0.5344343781471252, 0.7003149390220642), (0.5435187220573425, 0.6993529796600342), (0.5413035154342651, 0.7537379860877991), (0.5434770584106445, 0.7343993782997131), (0.5440441966056824, 0.7226040363311768), (0.5444018244743347, 0.7121468782424927), (0.5444112420082092, 0.7055481672286987)]
