[(0.5619248747825623, 0.3912509083747864), (0.5594020485877991, 0.47984474897384644), (0.5486313104629517, 0.38850271701812744), (0.534612774848938, 0.39734482765197754), (0.5261468887329102, 0.40708526968955994), (0.5153980851173401, 0.42506787180900574), (0.5442619323730469, 0.47709405422210693), (0.5231784582138062, 0.4505216181278229), (0.5183497071266174, 0.43696463108062744), (0.5319783091545105, 0.466178834438324), (0.5195013880729675, 0.4150213599205017), (0.5743257999420166, 0.3876540958881378), (0.5853793025016785, 0.39527440071105957), (0.5909197330474854, 0.40477320551872253), (0.596219539642334, 0.423062264919281), (0.5734967589378357, 0.47553932666778564), (0.5908372402191162, 0.447812020778656), (0.5942052006721497, 0.4345024526119232), (0.5840510129928589, 0.4638640582561493), (0.5944181680679321, 0.4129226803779602)]
[(0.5614922046661377, 0.3914087414741516), (0.5596315264701843, 0.46726247668266296), (0.5487757921218872, 0.3884752690792084), (0.5351740717887878, 0.39682653546333313), (0.5264686942100525, 0.4065542221069336), (0.5159345269203186, 0.42276597023010254), (0.5457714796066284, 0.4651634097099304), (0.5248685479164124, 0.4432164430618286), (0.5194001793861389, 0.4323803782463074), (0.5339747667312622, 0.45620402693748474), (0.5196182727813721, 0.41404813528060913), (0.5733054876327515, 0.3881661891937256), (0.5845804214477539, 0.39602211117744446), (0.5910652279853821, 0.40545031428337097), (0.5976336002349854, 0.4219670593738556), (0.5726243853569031, 0.46456199884414673), (0.5906853079795837, 0.4421239495277405), (0.5948736667633057, 0.43144771456718445), (0.5831157565116882, 0.45526790618896484), (0.5955241322517395, 0.41319236159324646)]
[(0.5615381002426147, 0.38777443766593933), (0.5591944456100464, 0.4593307375907898), (0.5488783717155457, 0.3846934735774994), (0.5350669622421265, 0.3932476043701172), (0.5260365605354309, 0.40326470136642456), (0.5153239965438843, 0.4191552400588989), (0.5456793308258057, 0.45729655027389526), (0.5246912837028503, 0.4373657703399658), (0.518963098526001, 0.4277903139591217), (0.5339568853378296, 0.4491000771522522), (0.518958330154419, 0.4108002781867981), (0.5732762217521667, 0.3848367929458618), (0.5845032930374146, 0.3932689428329468), (0.5910779237747192, 0.4031888246536255), (0.5975381135940552, 0.4194532036781311), (0.5718627572059631, 0.4573371410369873), (0.5900883674621582, 0.43741539120674133), (0.594567060470581, 0.4279743432998657), (0.5823339819908142, 0.4491574168205261), (0.5955890417098999, 0.4111020565032959)]
[(0.5626782774925232, 0.38794443011283875), (0.5602389574050903, 0.45601141452789307), (0.5498121380805969, 0.38495123386383057), (0.5356810092926025, 0.3932116627693176), (0.5264431238174438, 0.402912437915802), (0.5155460834503174, 0.41790711879730225), (0.546852707862854, 0.45426687598228455), (0.5255035161972046, 0.4353192448616028), (0.5194671154022217, 0.42623835802078247), (0.5350072979927063, 0.4465193748474121), (0.5191940069198608, 0.4101032018661499), (0.5745651721954346, 0.3849037289619446), (0.5858759880065918, 0.39291173219680786), (0.5923526883125305, 0.4023708701133728), (0.5984513759613037, 0.4176290035247803), (0.5727662444114685, 0.45396357774734497), (0.5908482074737549, 0.43464985489845276), (0.595375657081604, 0.42573726177215576), (0.5831647515296936, 0.4459775388240814), (0.596717894077301, 0.4098310172557831)]
[(0.5625826716423035, 0.38770154118537903), (0.5600370764732361, 0.45384112000465393), (0.5496997833251953, 0.3847457766532898), (0.5355420708656311, 0.39293593168258667), (0.5262007117271423, 0.4024556577205658), (0.5151394605636597, 0.41691869497299194), (0.5466760993003845, 0.4522347152233124), (0.5252320170402527, 0.43385589122772217), (0.5191220045089722, 0.4250907897949219), (0.5348052978515625, 0.4447086453437805), (0.5188542008399963, 0.40942347049713135), (0.5744951963424683, 0.3846164643764496), (0.585865318775177, 0.39243435859680176), (0.592484712600708, 0.4016326069831848), (0.5987740755081177, 0.41631197929382324), (0.5725396275520325, 0.45191752910614014), (0.5908660292625427, 0.43306586146354675), (0.5955687165260315, 0.4243330657482147), (0.583023190498352, 0.44411563873291016), (0.5969839692115784, 0.40882691740989685)]
[(0.5616913437843323, 0.3879062235355377), (0.5591210722923279, 0.4533563256263733), (0.5487715005874634, 0.3849860727787018), (0.5345892310142517, 0.3930273652076721), (0.5252823233604431, 0.40235522389411926), (0.5142895579338074, 0.41657429933547974), (0.5458568334579468, 0.45177513360977173), (0.5244269371032715, 0.433500736951828), (0.5183035135269165, 0.42472296953201294), (0.5340152978897095, 0.4443325400352478), (0.5179532766342163, 0.40917760133743286), (0.5736966133117676, 0.3848400413990021), (0.5851388573646545, 0.39259064197540283), (0.5916781425476074, 0.4016491770744324), (0.5978623032569885, 0.4161421060562134), (0.5716125965118408, 0.4513767957687378), (0.5899133682250977, 0.43261271715164185), (0.5946193933486938, 0.42400211095809937), (0.5820667147636414, 0.4435959458351135), (0.5961273908615112, 0.40874698758125305)]
[(0.5617596507072449, 0.38774165511131287), (0.5591026544570923, 0.45288407802581787), (0.5488996505737305, 0.38486772775650024), (0.5347564220428467, 0.39310768246650696), (0.5254740118980408, 0.4025852680206299), (0.5145111680030823, 0.4169450104236603), (0.5458646416664124, 0.45136559009552), (0.5245256423950195, 0.43342795968055725), (0.5184594392776489, 0.4249119460582733), (0.5340628027915955, 0.4440422058105469), (0.5181595683097839, 0.4095320403575897), (0.5736867785453796, 0.3847102224826813), (0.585089921951294, 0.3925533890724182), (0.5916368961334229, 0.4017278552055359), (0.5978427529335022, 0.4163511395454407), (0.5715383887290955, 0.45099693536758423), (0.5898789167404175, 0.4325246214866638), (0.5946119427680969, 0.4240862727165222), (0.5819976925849915, 0.44333696365356445), (0.5960986614227295, 0.4089329242706299)]
[(0.5613996982574463, 0.38722047209739685), (0.5589295625686646, 0.45206624269485474), (0.548613429069519, 0.38446134328842163), (0.534570038318634, 0.3927684724330902), (0.5254119634628296, 0.4022769629955292), (0.5146653056144714, 0.41666120290756226), (0.5458534359931946, 0.45065954327583313), (0.524663507938385, 0.4330066442489624), (0.5186214447021484, 0.4245681166648865), (0.5341492891311646, 0.44347095489501953), (0.5182135105133057, 0.40926915407180786), (0.5732772350311279, 0.38417428731918335), (0.5846395492553711, 0.39202743768692017), (0.591112494468689, 0.401195764541626), (0.5972083806991577, 0.4158136248588562), (0.5712357759475708, 0.45013463497161865), (0.5893495678901672, 0.4317924380302429), (0.5940103530883789, 0.42346927523612976), (0.5815679430961609, 0.4425174593925476), (0.5955087542533875, 0.4084193706512451)]
[(0.5613818168640137, 0.38745439052581787), (0.5588889718055725, 0.4523437023162842), (0.5486627221107483, 0.3846765458583832), (0.5346640348434448, 0.39310356974601746), (0.5255587697029114, 0.40275025367736816), (0.5148569345474243, 0.41736799478530884), (0.5458477735519409, 0.4509503245353699), (0.5247543454170227, 0.4334867000579834), (0.5187604427337646, 0.4251905679702759), (0.5341799855232239, 0.44381973147392273), (0.5184046626091003, 0.4099138081073761), (0.5732048153877258, 0.38452038168907166), (0.5845230221748352, 0.39252403378486633), (0.5909809470176697, 0.4018637537956238), (0.5970332026481628, 0.41673198342323303), (0.5711389780044556, 0.45052570104599), (0.5892255902290344, 0.4324946701526642), (0.5938694477081299, 0.42431288957595825), (0.5814554691314697, 0.4430585503578186), (0.5953490734100342, 0.4092583656311035)]
[(0.561121940612793, 0.3873469829559326), (0.5585831999778748, 0.452188104391098), (0.5483747124671936, 0.3845408856868744), (0.5343372225761414, 0.3928934633731842), (0.5251754522323608, 0.4024897515773773), (0.5143844485282898, 0.4170064926147461), (0.5455235838890076, 0.4507828652858734), (0.52435302734375, 0.4332197904586792), (0.5183202028274536, 0.42487233877182007), (0.5338202714920044, 0.4436153471469879), (0.5179640054702759, 0.4095678925514221), (0.5729576945304871, 0.3844166696071625), (0.5842733979225159, 0.3924230635166168), (0.590733528137207, 0.4017495810985565), (0.5967783331871033, 0.41656309366226196), (0.5708620548248291, 0.45036372542381287), (0.5889569520950317, 0.43230873346328735), (0.5935954451560974, 0.4241452217102051), (0.5811916589736938, 0.4428710639476776), (0.5950998067855835, 0.4091091752052307)]
