[(0.6272001266479492, 0.5677623748779297), (0.6240891814231873, 0.6064780354499817), (0.6164538860321045, 0.5668952465057373), (0.6037476658821106, 0.5694563388824463), (0.5944277048110962, 0.57144695520401), (0.5816547870635986, 0.5756940841674805), (0.6129300594329834, 0.6061407327651978), (0.5928183794021606, 0.5914306044578552), (0.5860150456428528, 0.5828090906143188), (0.6021655797958374, 0.6004559993743896), (0.5860508680343628, 0.57249516248703), (0.6363421678543091, 0.5629205703735352), (0.6436737775802612, 0.5611411333084106), (0.6467620134353638, 0.5615032911300659), (0.6488261222839355, 0.5644976496696472), (0.6332694888114929, 0.6008707284927368), (0.6444529891014099, 0.5797750949859619), (0.647049069404602, 0.5709661245346069), (0.6400171518325806, 0.5914355516433716), (0.64861661195755, 0.5617484450340271)]
[(0.6194919347763062, 0.5526471734046936), (0.6154873967170715, 0.5984463691711426), (0.6095646023750305, 0.5520210862159729), (0.5976158976554871, 0.5563521981239319), (0.5891844630241394, 0.5610071420669556), (0.5779377818107605, 0.5695912837982178), (0.6051861643791199, 0.5983790755271912), (0.5871201157569885, 0.5846189260482788), (0.5813729166984558, 0.5764611959457397), (0.5953745245933533, 0.5931220650672913), (0.5818292498588562, 0.5645111203193665), (0.6284746527671814, 0.5487242937088013), (0.6356742978096008, 0.5504646301269531), (0.6389003396034241, 0.554259181022644), (0.6408482789993286, 0.5630642175674438), (0.6246035099029541, 0.5938393473625183), (0.6362456679344177, 0.5757197141647339), (0.6390368342399597, 0.5685994625091553), (0.6314927339553833, 0.5857774019241333), (0.6407487988471985, 0.5578314661979675)]
[(0.6174416542053223, 0.5459169149398804), (0.6136602759361267, 0.5959812998771667), (0.6071517467498779, 0.5452241897583008), (0.5948956608772278, 0.5500505566596985), (0.5861954092979431, 0.5552585124969482), (0.5749315619468689, 0.5651692152023315), (0.6029660701751709, 0.5958431959152222), (0.5842798352241516, 0.5815569758415222), (0.5783952474594116, 0.572886049747467), (0.5927536487579346, 0.5903807878494263), (0.578822672367096, 0.5593641400337219), (0.6266517043113708, 0.5422017574310303), (0.634070098400116, 0.5448729991912842), (0.6373646259307861, 0.5494856834411621), (0.6393100023269653, 0.5598078370094299), (0.6231243014335632, 0.5914684534072876), (0.6348038911819458, 0.573303759098053), (0.6375559568405151, 0.5659971237182617), (0.6301681399345398, 0.5833861827850342), (0.6391773223876953, 0.5538843274116516)]
[(0.6175055503845215, 0.5362104773521423), (0.6149114966392517, 0.5913317799568176), (0.6071406602859497, 0.5360321402549744), (0.5949631333351135, 0.542335569858551), (0.5864372849464417, 0.5486255288124084), (0.5756783485412598, 0.5601276159286499), (0.6039525866508484, 0.591546893119812), (0.5850273370742798, 0.5771700143814087), (0.5791921615600586, 0.5681538581848145), (0.5935936570167542, 0.5862070322036743), (0.5793160796165466, 0.5536931157112122), (0.6269023418426514, 0.5321977734565735), (0.6348297595977783, 0.535442590713501), (0.6386125087738037, 0.5405845642089844), (0.6413879990577698, 0.5518906712532043), (0.6248080730438232, 0.586471438407898), (0.6370017528533936, 0.566953182220459), (0.6397390961647034, 0.5587376356124878), (0.6321424841880798, 0.5777658224105835), (0.6409115791320801, 0.5454769730567932)]
[(0.6403217315673828, 0.5306105017662048), (0.6357848048210144, 0.5912286043167114), (0.6292195916175842, 0.5312986373901367), (0.6149786114692688, 0.5383334159851074), (0.6041532754898071, 0.5452757477760315), (0.5894024968147278, 0.5587388277053833), (0.6235629320144653, 0.5920827388763428), (0.6014395952224731, 0.5776094198226929), (0.593940019607544, 0.5679466128349304), (0.6117520332336426, 0.5869776010513306), (0.5946745276451111, 0.5510868430137634), (0.6489053964614868, 0.5258784294128418), (0.6548811197280884, 0.5280620455741882), (0.6566740274429321, 0.5334117412567139), (0.6568605899810791, 0.5461679100990295), (0.6451610326766968, 0.5853542685508728), (0.6545016169548035, 0.5637860298156738), (0.656059205532074, 0.5544230341911316), (0.6511698365211487, 0.5757527351379395), (0.6572290062904358, 0.5387620329856873)]
[(0.6389892101287842, 0.5261462330818176), (0.6329906582832336, 0.5912281274795532), (0.6271231174468994, 0.5261273384094238), (0.6117950081825256, 0.5329093337059021), (0.6001758575439453, 0.5396080017089844), (0.5842903852462769, 0.5529981255531311), (0.6199598908424377, 0.591360867023468), (0.5968374609947205, 0.5746062397956848), (0.5890678763389587, 0.5635185241699219), (0.6075463891029358, 0.5852537751197815), (0.5899723172187805, 0.5452241897583008), (0.6484590768814087, 0.521947979927063), (0.655053973197937, 0.5250259041786194), (0.6571047306060791, 0.5308793783187866), (0.6574602127075195, 0.5446370244026184), (0.6431407332420349, 0.5858098268508911), (0.6540213227272034, 0.5640021562576294), (0.6560989022254944, 0.5538383722305298), (0.649959146976471, 0.5763442516326904), (0.657893717288971, 0.5366706252098083)]
[(0.6418029069900513, 0.5301297903060913), (0.6355677247047424, 0.5907115936279297), (0.6303998827934265, 0.529884934425354), (0.6154147982597351, 0.5364844799041748), (0.604148805141449, 0.5428628325462341), (0.5884910225868225, 0.5555127859115601), (0.6230173110961914, 0.5909009575843811), (0.6005890965461731, 0.5750160813331604), (0.5930107235908508, 0.5649072527885437), (0.6109856963157654, 0.585054337978363), (0.5941581130027771, 0.5481811761856079), (0.6505869626998901, 0.525704562664032), (0.6564772725105286, 0.5282756686210632), (0.6579817533493042, 0.533684492111206), (0.6577600836753845, 0.5465738773345947), (0.6450721621513367, 0.5854441523551941), (0.6550082564353943, 0.564393937587738), (0.6567705869674683, 0.554893434047699), (0.651374340057373, 0.5763121843338013), (0.6583292484283447, 0.539178192615509)]
[(0.6487237811088562, 0.5333412289619446), (0.6429445743560791, 0.5878936052322388), (0.63799649477005, 0.5337675213813782), (0.6237033009529114, 0.5400913953781128), (0.6127147078514099, 0.5458563566207886), (0.5972850322723389, 0.5568650364875793), (0.6313294768333435, 0.588619589805603), (0.609631359577179, 0.5746159553527832), (0.6019375920295715, 0.5653554201126099), (0.6198558807373047, 0.5836658477783203), (0.602869987487793, 0.5504468083381653), (0.6565402150154114, 0.52849942445755), (0.6614135503768921, 0.5296934843063354), (0.6623327732086182, 0.5337347984313965), (0.6612217426300049, 0.5439710021018982), (0.6513185501098633, 0.5822579860687256), (0.6593271493911743, 0.561293363571167), (0.6605631709098816, 0.5519038438796997), (0.6565673351287842, 0.5731338858604431), (0.6620965003967285, 0.537872850894928)]
[(0.6410366296768188, 0.5380652546882629), (0.6355381011962891, 0.5914431810379028), (0.6305170059204102, 0.5382163524627686), (0.6168138980865479, 0.5432906746864319), (0.606299638748169, 0.5481860041618347), (0.5916880965232849, 0.5581201314926147), (0.6240937113761902, 0.5917916297912598), (0.6032370924949646, 0.5767764449119568), (0.5960462689399719, 0.5670035481452942), (0.6129549741744995, 0.586349368095398), (0.5969316959381104, 0.5520889759063721), (0.6492581963539124, 0.5334280133247375), (0.6546880602836609, 0.5340517163276672), (0.6561633944511414, 0.5373332500457764), (0.655890941619873, 0.5465894341468811), (0.6442514061927795, 0.5856842398643494), (0.6532353758811951, 0.5640626549720764), (0.6549042463302612, 0.5545440912246704), (0.6499660015106201, 0.5762410759925842), (0.6564730405807495, 0.5407914519309998)]
[(0.6297255158424377, 0.5422687530517578), (0.625771164894104, 0.5983591079711914), (0.6191577315330505, 0.5423390865325928), (0.6062164306640625, 0.5468273162841797), (0.5969287753105164, 0.5513932704925537), (0.584349513053894, 0.5615717172622681), (0.6144195795059204, 0.5982773900032043), (0.5948591828346252, 0.5820860862731934), (0.5883504152297974, 0.5714576840400696), (0.6037852764129639, 0.5923441052436829), (0.5887860059738159, 0.5551823377609253), (0.6387146711349487, 0.537790060043335), (0.6454610228538513, 0.5381200909614563), (0.6481645107269287, 0.5410870313644409), (0.6501312255859375, 0.5505305528640747), (0.6352019309997559, 0.5925923585891724), (0.6461959481239319, 0.5700430870056152), (0.6486968994140625, 0.559590756893158), (0.6418739557266235, 0.5828303098678589), (0.6497398614883423, 0.5443928837776184)]
